item,itemLabel,SECcode,LSGcode,LGDcode
http://www.wikidata.org/entity/Q101200454,Paloor,G11009009,,
http://www.wikidata.org/entity/Q101200462,Parappuparaa,G11009013,,
http://www.wikidata.org/entity/Q101200503,Kuttipram,G11011005,,
http://www.wikidata.org/entity/Q101200311,Chekkiad,G11005007,,
http://www.wikidata.org/entity/Q101200353,Edacheri Central,G11010016,,
http://www.wikidata.org/entity/Q101200364,Elayidam,G11006005,,
http://www.wikidata.org/entity/Q101200439,Chelamukk,G11009001,,
http://www.wikidata.org/entity/Q101200370,Nadakkumeethal,G11006008,,
http://www.wikidata.org/entity/Q101200388,Mudavantheri West,G11007001,,
http://www.wikidata.org/entity/Q101200375,Pirakin Kad,G11006011,,
http://www.wikidata.org/entity/Q101200377,Perumundasseri,G11006012,,
http://www.wikidata.org/entity/Q101200398,Velloor South,G11007007,,
http://www.wikidata.org/entity/Q101200456,Vilangad,G11009010,,
http://www.wikidata.org/entity/Q101200421,Chuzhali,G11008005,,
http://www.wikidata.org/entity/Q101200437,Chekkotta,G11008014,,
http://www.wikidata.org/entity/Q101200325,North Ummathoor,G11005015,,
http://www.wikidata.org/entity/Q101200508,Cheeyyoor,G11011007,,
http://www.wikidata.org/entity/Q101200426,Nirav,G11008008,,
http://www.wikidata.org/entity/Q101200405,Velloor North,G11007011,,
http://www.wikidata.org/entity/Q101200413,Vannarkandi,G11008001,,
http://www.wikidata.org/entity/Q101200326,Kayappanachi,G11010001,,
http://www.wikidata.org/entity/Q101200400,Kodanchery South,G11007008,,
http://www.wikidata.org/entity/Q101200385,Muthuvadathur,G11006016,,
http://www.wikidata.org/entity/Q101200320,Vevam,G11005012,,
http://www.wikidata.org/entity/Q101200432,Onaparamb,G11008011,,
http://www.wikidata.org/entity/Q101200430,Theekkuni velom,G11008010,,
http://www.wikidata.org/entity/Q101200506,Peruvankara,G11011006,,
http://www.wikidata.org/entity/Q101200447,Velliyode,G11009005,,
http://www.wikidata.org/entity/Q101200321,Parakkadavu,G11005013,,
http://www.wikidata.org/entity/Q101200428,Kuttikkadu,G11008009,,
http://www.wikidata.org/entity/Q101200372,Aroor,G11006009,,
http://www.wikidata.org/entity/Q101200382,Aramvally,G11006015,,
http://www.wikidata.org/entity/Q101200396,Chalappuram,G11007006,,
http://www.wikidata.org/entity/Q101200446,Bhoomivathukkal,G11009004,,
http://www.wikidata.org/entity/Q101200307,Kandivathukkal,G11005004,,
http://www.wikidata.org/entity/Q101200333,Health Center,G11010005,,
http://www.wikidata.org/entity/Q101200329,Iringannur West,G11010002,,
http://www.wikidata.org/entity/Q101200332,Iringannur,G11010004,,
http://www.wikidata.org/entity/Q101200349,Kaliyam Velli,G11010014,,
http://www.wikidata.org/entity/Q101200373,Kallumpuram,G11006010,,
http://www.wikidata.org/entity/Q101200495,Iyyankode East,G11011002,,
http://www.wikidata.org/entity/Q101200449,Puthukkudi,G11009006,,
http://www.wikidata.org/entity/Q101200404,Tuneri West,G11007010,,
http://www.wikidata.org/entity/Q101200415,Varayal,G11008002,,
http://www.wikidata.org/entity/Q101200441,Vayalpeedika,G11009002,,
http://www.wikidata.org/entity/Q101200498,Vishnumangalam,G11011003,,
http://www.wikidata.org/entity/Q101200418,Puncha,G11008004,,
http://www.wikidata.org/entity/Q101200433,Cherumoth,G11008012,,
http://www.wikidata.org/entity/Q101200386,Kovilakam,G11006017,,
http://www.wikidata.org/entity/Q101200340,Chundayil,G11010009,,
http://www.wikidata.org/entity/Q101200347,Narikkunnu,G11010013,,
http://www.wikidata.org/entity/Q101200369,Nademmal,G11006007,,
http://www.wikidata.org/entity/Q101200494,Iyyankode West,G11011001,,
http://www.wikidata.org/entity/Q101200361,Purameri Theru,G11006003,,
http://www.wikidata.org/entity/Q101200444,Verkkadavu,G11009003,,
http://www.wikidata.org/entity/Q101200537,Nadapuram,G11011019,,
http://www.wikidata.org/entity/Q101200571,Changaramkulam,G11014013,,
http://www.wikidata.org/entity/Q101200578,Palayad,G11014016,,
http://www.wikidata.org/entity/Q101200510,Chelakkad North,G11011008,,
http://www.wikidata.org/entity/Q101200478,Mokeri East,G11012005,,
http://www.wikidata.org/entity/Q101200525,Kakkamvelli,G11011015,,
http://www.wikidata.org/entity/Q101200480,Mokeri West,G11012006,,
http://www.wikidata.org/entity/Q101200554,Karimbalakkandy,G11014005,,
http://www.wikidata.org/entity/Q101200539,Pulikkool,G11011020,,
http://www.wikidata.org/entity/Q101200604,Moyilothara,G11015013,,
http://www.wikidata.org/entity/Q101200669,Koolikkunnu,G11013008,,
http://www.wikidata.org/entity/Q101200672,Kurichakam,G11013011,,
http://www.wikidata.org/entity/Q101200631,Pannivayal,G11016010,,
http://www.wikidata.org/entity/Q101200610,Thottilpalam,G11015016,,
http://www.wikidata.org/entity/Q101200643,Villiampara,G11017005,,
http://www.wikidata.org/entity/Q101200638,Kallad,G11017001,,
http://www.wikidata.org/entity/Q101200640,Kacheri,G11017003,,
http://www.wikidata.org/entity/Q101200483,Mathukunnu,G11012008,,
http://www.wikidata.org/entity/Q101200468,Pathirippatta West,G11012001,,
http://www.wikidata.org/entity/Q101200584,Karimunda,G11015003,,
http://www.wikidata.org/entity/Q101200562,Muttunada,G11014009,,
http://www.wikidata.org/entity/Q101200674,Gulikappuzha,G11013013,,
http://www.wikidata.org/entity/Q101200666,Kappumala,G11013005,,
http://www.wikidata.org/entity/Q101200677,Koyura,G11013016,,
http://www.wikidata.org/entity/Q101200639,Paikkattummal,G11017002,,
http://www.wikidata.org/entity/Q101200661,Theekkuni,G11013002,,
http://www.wikidata.org/entity/Q101200518,Narikkatteri,G11011012,,
http://www.wikidata.org/entity/Q101200595,Kunduthode,G11015008,,
http://www.wikidata.org/entity/Q101200670,Arambol,G11013009,,
http://www.wikidata.org/entity/Q101200523,Kummamkode,G11011014,,
http://www.wikidata.org/entity/Q101200477,Muruvassery,G11012004,,
http://www.wikidata.org/entity/Q101200667,Cherukunnu,G11013006,,
http://www.wikidata.org/entity/Q101200474,Pilacheri,G11012003,,
http://www.wikidata.org/entity/Q101200580,Karingad,G11015001,,
http://www.wikidata.org/entity/Q101200582,Koodalil,G11015002,,
http://www.wikidata.org/entity/Q101200602,Kalangode,G11015012,,
http://www.wikidata.org/entity/Q101200545,Nedumannoor,G11014001,,
http://www.wikidata.org/entity/Q101200613,Meethale Vatayam,G11016001,,
http://www.wikidata.org/entity/Q101200559,Poolakkandy,G11014008,,
http://www.wikidata.org/entity/Q101200635,Naduppoyil,G11016012,,
http://www.wikidata.org/entity/Q101200520,Varikkoli,G11011013,,
http://www.wikidata.org/entity/Q101200633,Palonkara,G11016011,,
http://www.wikidata.org/entity/Q101200671,Peruvayal,G11013010,,
http://www.wikidata.org/entity/Q101200627,Urath,G11016008,,
http://www.wikidata.org/entity/Q101200486,Kunnummal,G11012010,,
http://www.wikidata.org/entity/Q101200492,Kundukadavu,G11012013,,
http://www.wikidata.org/entity/Q101200555,Deverkovil,G11014006,,
http://www.wikidata.org/entity/Q101200528,Kummamkode South,G11011016,,
http://www.wikidata.org/entity/Q101200568,Karandode,G11014012,,
http://www.wikidata.org/entity/Q101200647,Centremukku,G11017009,,
http://www.wikidata.org/entity/Q101200641,Maruthomkara,G11017004,,
http://www.wikidata.org/entity/Q101200619,Poolathara,G11016004,,
http://www.wikidata.org/entity/Q101200593,Vattipana,G11015007,,
http://www.wikidata.org/entity/Q101200645,Thoovattapoyil,G11017007,,
http://www.wikidata.org/entity/Q101200663,Thoovamala,G11013003,,
http://www.wikidata.org/entity/Q101200588,Chappanthottam,G11015005,,
http://www.wikidata.org/entity/Q101200514,Kallachi Town,G11011010,,
http://www.wikidata.org/entity/Q101200623,Kammanathazha,G11016006,,
http://www.wikidata.org/entity/Q101200644,Kothode,G11017006,,
http://www.wikidata.org/entity/Q101200629,Mavulla Chalil,G11016009,,
http://www.wikidata.org/entity/Q101200608,Paikkalangadi,G11015015,,
http://www.wikidata.org/entity/Q101200646,Pasukkadavu,G11017008,,
http://www.wikidata.org/entity/Q101200673,Palliyath,G11013012,,
http://www.wikidata.org/entity/Q101200606,Thekkelakkandi,G11015014,,
http://www.wikidata.org/entity/Q101200665,Valakettu,G11013004,,
http://www.wikidata.org/entity/Q101200598,Nagampara,G11015010,,
http://www.wikidata.org/entity/Q101200512,Chelakkad South,G11011009,,
http://www.wikidata.org/entity/Q101200543,Kakkattil,G11011022,,
http://www.wikidata.org/entity/Q101200575,Karekkunnu,G11014015,,
http://www.wikidata.org/entity/Q101200573,Kovukkunnu,G11014014,,
http://www.wikidata.org/entity/Q101200552,Paloly,G11014004,,
http://www.wikidata.org/entity/Q101200557,Thaleekkara,G11014007,,
http://www.wikidata.org/entity/Q101200637,Ponnelayi,G11016014,,
http://www.wikidata.org/entity/Q101200678,Palodikkunnu,G11013017,,
http://www.wikidata.org/entity/Q101200675,Manimala,G11013014,,
http://www.wikidata.org/entity/Q101200596,Puthukkad,G11015009,,
http://www.wikidata.org/entity/Q101200600,Aswasi,G11015011,,
http://www.wikidata.org/entity/Q101200485,Kakkattil South,G11012009,,
http://www.wikidata.org/entity/Q101200533,Kallachi,G11011018,,
http://www.wikidata.org/entity/Q101200564,Koottoor,G11014010,,
http://www.wikidata.org/entity/Q101200617,Koorara,G11016003,,
http://www.wikidata.org/entity/Q101200621,Kuttiady,G11016005,,
http://www.wikidata.org/entity/Q101200659,Kakkuni,G11013001,,
http://www.wikidata.org/entity/Q101200481,Vattoli,G11012007,,
http://www.wikidata.org/entity/Q101200636,Nittoor,G11016013,,
http://www.wikidata.org/entity/Q101200590,Vannathiyett,G11015006,,
http://www.wikidata.org/entity/Q101200488,Kakkattil North,G11012011,,
http://www.wikidata.org/entity/Q101200547,Kanayamkode,G11014002,,
http://www.wikidata.org/entity/Q101200530,Kummamkode East,G11011017,,
http://www.wikidata.org/entity/Q101200471,Pathirippatta East,G11012002,,
http://www.wikidata.org/entity/Q101200549,Kayakkody,G11014003,,
http://www.wikidata.org/entity/Q101200490,Othayoth,G11012012,,
http://www.wikidata.org/entity/Q101200566,Kulangarathazha,G11014011,,
http://www.wikidata.org/entity/Q101200516,Onpath Kandam,G11011011,,
http://www.wikidata.org/entity/Q101200541,Nadapuram Town,G11011021,,
http://www.wikidata.org/entity/Q101200615,Narkootumchalil,G11016002,,
http://www.wikidata.org/entity/Q101200586,Poothampara,G11015004,,
http://www.wikidata.org/entity/Q101200625,Nottikandy,G11016007,,
http://www.wikidata.org/entity/Q101200676,Poolakkool,G11013015,,
http://www.wikidata.org/entity/Q101200668,Santhinagar,G11013007,,
http://www.wikidata.org/entity/Q101204494,Kooveri,G13019013,,
http://www.wikidata.org/entity/Q101204187,Ramanthali West,G13015014,,
http://www.wikidata.org/entity/Q101204401,Kannadippara,G13020002,,
http://www.wikidata.org/entity/Q101204561,Arangam,G13017016,,
http://www.wikidata.org/entity/Q101204418,Mundathadam,G13020018,,
http://www.wikidata.org/entity/Q101204524,Muthusseri,G13016001,,
http://www.wikidata.org/entity/Q101204415,Therlayi,G13020015,,
http://www.wikidata.org/entity/Q101204509,Pottanplavu,G13018007,,
http://www.wikidata.org/entity/Q101204537,Mukkada,G13016012,,
http://www.wikidata.org/entity/Q101204188,Kovvappuram Padinharu,G13015015,,
http://www.wikidata.org/entity/Q101204527,Arivilanjapoyil,G13016004,,
http://www.wikidata.org/entity/Q101204413,Perinthileri,G13020014,,
http://www.wikidata.org/entity/Q101204486,Kuttikkari,G13019006,,
http://www.wikidata.org/entity/Q101204531,Mampoyil,G13016007,,
http://www.wikidata.org/entity/Q101204560,Nellipara,G13017015,,
http://www.wikidata.org/entity/Q101204545,Therthalli,G13017002,,
http://www.wikidata.org/entity/Q101204422,Koonam,G13021003,,
http://www.wikidata.org/entity/Q101204482,Eruvatty,G13019002,,
http://www.wikidata.org/entity/Q101204408,Chengalayi,G13020009,,
http://www.wikidata.org/entity/Q101204520,Arakkalthazhe,G13018016,,
http://www.wikidata.org/entity/Q101204550,Alakode,G13017007,,
http://www.wikidata.org/entity/Q101204407,Kundamkai,G13020008,,
http://www.wikidata.org/entity/Q101204416,Manakkad,G13020016,,
http://www.wikidata.org/entity/Q101204402,Payattyal,G13020003,,
http://www.wikidata.org/entity/Q101204562,Neduvode,G13017017,,
http://www.wikidata.org/entity/Q101204519,Pothukundu,G13018015,,
http://www.wikidata.org/entity/Q101204548,Parappa,G13017005,,
http://www.wikidata.org/entity/Q101204496,Therandi,G13019015,,
http://www.wikidata.org/entity/Q101204526,Udayagiri,G13016003,,
http://www.wikidata.org/entity/Q101204522,Vilakkannur,G13018018,,
http://www.wikidata.org/entity/Q101204564,Thimiri,G13017019,,
http://www.wikidata.org/entity/Q101204495,Ramapuram,G13019014,,
http://www.wikidata.org/entity/Q101204536,Manakadavu,G13016011,,
http://www.wikidata.org/entity/Q101204403,Chalvayal,G13020004,,
http://www.wikidata.org/entity/Q101204425,Chorukkala,G13021006,,
http://www.wikidata.org/entity/Q101204409,Parippayi,G13020010,,
http://www.wikidata.org/entity/Q101204490,Ammamkulam,G13019009,,
http://www.wikidata.org/entity/Q101204511,Kaithalam,G13018009,,
http://www.wikidata.org/entity/Q101204518,Naduvil Town,G13018014,,
http://www.wikidata.org/entity/Q101204521,Naduvil Padinjaru,G13018017,,
http://www.wikidata.org/entity/Q101204514,Venkunnu,G13018011,,
http://www.wikidata.org/entity/Q101204535,Moorikadavu,G13016010,,
http://www.wikidata.org/entity/Q101204546,Rayarome,G13017003,,
http://www.wikidata.org/entity/Q101204405,Chuzhali,G13020006,,
http://www.wikidata.org/entity/Q101204551,Ottathai,G13017008,,
http://www.wikidata.org/entity/Q101204538,Karthikapuram,G13016013,,
http://www.wikidata.org/entity/Q101204510,Kanakakunnu,G13018008,,
http://www.wikidata.org/entity/Q101204554,Nellikunnu,G13017010,,
http://www.wikidata.org/entity/Q101204566,Cherupara,G13017020,,
http://www.wikidata.org/entity/Q101204417,Thatteri,G13020017,,
http://www.wikidata.org/entity/Q101204480,Perumpadavu,G13019001,,
http://www.wikidata.org/entity/Q101204556,Koolambi,G13017012,,
http://www.wikidata.org/entity/Q101204423,Vaithala,G13021004,,
http://www.wikidata.org/entity/Q101204504,Vellad,G13018003,,
http://www.wikidata.org/entity/Q101204505,Ashankaval,G13018004,,
http://www.wikidata.org/entity/Q101204404,Mammalathkari,G13020005,,
http://www.wikidata.org/entity/Q101204533,Cheekkad,G13016009,,
http://www.wikidata.org/entity/Q101204543,Chittadi,G13017001,,
http://www.wikidata.org/entity/Q101204483,Karinkayam,G13019003,,
http://www.wikidata.org/entity/Q101204411,Perinkonnu,G13020012,,
http://www.wikidata.org/entity/Q101204502,Kaniyanchal,G13018002,,
http://www.wikidata.org/entity/Q101204516,Kokkai,G13018013,,
http://www.wikidata.org/entity/Q101204426,Pullanjiyod,G13021007,,
http://www.wikidata.org/entity/Q101204555,Kavumkudi,G13017011,,
http://www.wikidata.org/entity/Q101204549,Kuttaparamba,G13017006,,
http://www.wikidata.org/entity/Q101204567,Koodapram,G13017021,,
http://www.wikidata.org/entity/Q101204563,Marigiry,G13017018,,
http://www.wikidata.org/entity/Q101204512,Pulikurumba,G13018010,,
http://www.wikidata.org/entity/Q101204484,Thadikkadavu,G13019004,,
http://www.wikidata.org/entity/Q101204541,Poovanchal,G13016015,,
http://www.wikidata.org/entity/Q101204528,Pullari,G13016005,,
http://www.wikidata.org/entity/Q101204500,Vimalasseri,G13019018,,
http://www.wikidata.org/entity/Q101204523,Vayattuparamba,G13018019,,
http://www.wikidata.org/entity/Q101204508,Pathanpara,G13018006,,
http://www.wikidata.org/entity/Q101204498,Edakkome,G13019017,,
http://www.wikidata.org/entity/Q101204400,Kulathur,G13020001,,
http://www.wikidata.org/entity/Q101204421,Kalikkadavu,G13021002,,
http://www.wikidata.org/entity/Q101204406,Niduvaloor,G13020007,,
http://www.wikidata.org/entity/Q101204539,Eruthamada,G13016014,,
http://www.wikidata.org/entity/Q101204497,Kottakkanam,G13019016,,
http://www.wikidata.org/entity/Q101204552,Kappimala,G13017009,,
http://www.wikidata.org/entity/Q101204559,Kottayad,G13017014,,
http://www.wikidata.org/entity/Q101204506,Pattakalam,G13018005,,
http://www.wikidata.org/entity/Q101204493,Santhigiri,G13019012,,
http://www.wikidata.org/entity/Q101204525,Thalippara,G13016002,,
http://www.wikidata.org/entity/Q101204491,Chapparapadavu,G13019010,,
http://www.wikidata.org/entity/Q101204515,Mandalam,G13018012,,
http://www.wikidata.org/entity/Q101204501,Karuvanchal,G13018001,,
http://www.wikidata.org/entity/Q101204557,Nariyampara,G13017013,,
http://www.wikidata.org/entity/Q101204488,Karunapuram,G13019007,,
http://www.wikidata.org/entity/Q101204412,Koyyam,G13020013,,
http://www.wikidata.org/entity/Q101204410,Chengalayi South,G13020011,,
http://www.wikidata.org/entity/Q101204420,Karakkodi,G13021001,,
http://www.wikidata.org/entity/Q101204424,Kurumathoor,G13021005,,
http://www.wikidata.org/entity/Q101204485,Manatty,G13019005,,
http://www.wikidata.org/entity/Q101204529,Ladak,G13016006,,
http://www.wikidata.org/entity/Q101204492,Padappengad,G13019011,,
http://www.wikidata.org/entity/Q101204547,Moonnamkunnu,G13017004,,
http://www.wikidata.org/entity/Q101204532,Vayikamba,G13016008,,
http://www.wikidata.org/entity/Q101204489,Mangara,G13019008,,
http://www.wikidata.org/entity/Q101196392,Vannamada,G09057010,,
http://www.wikidata.org/entity/Q101196341,Bemmanur,G09054008,,
http://www.wikidata.org/entity/Q101196365,Anakuttipara,G09055015,,
http://www.wikidata.org/entity/Q101196404,Alampadi,G09058007,,
http://www.wikidata.org/entity/Q101196334,Kunnathuparambu,G09054002,,
http://www.wikidata.org/entity/Q101196332,Mannampulli,G09053016,,
http://www.wikidata.org/entity/Q101196374,Kadumthurithi,G09056007,,
http://www.wikidata.org/entity/Q101196355,Mahalikudam,G09055005,,
http://www.wikidata.org/entity/Q101196369,Manaloor,G09056002,,
http://www.wikidata.org/entity/Q101196337,Peruvala,G09054005,,
http://www.wikidata.org/entity/Q101196436,Kalayamkulambu,G09059017,,
http://www.wikidata.org/entity/Q101196409,Manalthode,G09058012,,
http://www.wikidata.org/entity/Q101196396,Pidarimedu,G09057014,,
http://www.wikidata.org/entity/Q101196350,Thottumukke,G09054016,,
http://www.wikidata.org/entity/Q101196357,Vilayanchathanur,G09055007,,
http://www.wikidata.org/entity/Q101196408,Srambi,G09058011,,
http://www.wikidata.org/entity/Q101196391,Sanjay Nagar,G09057009,,
http://www.wikidata.org/entity/Q101196384,Ayyammarkalai,G09057002,,
http://www.wikidata.org/entity/Q101196378,Chengalamkadu,G09056011,,
http://www.wikidata.org/entity/Q101196339,Maniyampara,G09054006,,
http://www.wikidata.org/entity/Q101196342,Mandapathinkave,G09054009,,
http://www.wikidata.org/entity/Q101196335,Muduppully,G09054003,,
http://www.wikidata.org/entity/Q101196361,Mannalur,G09055011,,
http://www.wikidata.org/entity/Q101196390,Kumaranoor,G09057008,,
http://www.wikidata.org/entity/Q101196411,Kallandichalla,G09058014,,
